Delito,SubDelito,Fecha,Victima,SubVictima,Edad,Sexo,Nacionalidad,Provincia,Canton,Distrito,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-02,15:00:00 - 17:59:59,VEHICULO,OTRO O INDETERMINADO [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-01,15:00:00 - 17:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,CARTAGO,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-03,06:00:00 - 08:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,HEREDIA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-01-25,12:00:00 - 14:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,PARAISO,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-03,09:00:00 - 11:59:59,VEHICULO,OTRO O INDETERMINADO [VEHICULO],Mayor de edad,HOMBRE,FRANCIA,ALAJUELA,ALAJUELA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-01-31,03:00:00 - 05:59:59,VEHICULO,OTRO O INDETERMINADO [VEHICULO],Desconocido,HOMBRE,ESTADOS UNIDOS,SAN JOSE,ESCAZU,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-02,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,GARABITO,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-02,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,DESCONOCIDO,COSTA RICA,PUNTARENAS,GARABITO,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-03,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,MONTES DE OCA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-01-24,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,BELGICA,LIMON,TALAMANCA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-02,15:00:00 - 17:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,LIBERIA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-04,12:00:00 - 14:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-01-28,15:00:00 - 17:59:59,VEHICULO,OTRO O INDETERMINADO [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,CURRIDABAT,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-01-26,15:00:00 - 17:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,NICOYA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-04,12:00:00 - 14:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-01,06:00:00 - 08:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-01,15:00:00 - 17:59:59,VEHICULO,CARGA LIVIANA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-04,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-01-28,12:00:00 - 14:59:59,VEHICULO,CARGA LIVIANA [VEHICULO],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-01-29,15:00:00 - 17:59:59,VEHICULO,CARGA LIVIANA/REPARTIDOR [VEHICULO],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-04,09:00:00 - 11:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,LA UNION,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-05,06:00:00 - 08:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-04,21:00:00 - 23:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,VENEZUELA,HEREDIA,HEREDIA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-02,15:00:00 - 17:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,GOICOECHEA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-04,12:00:00 - 14:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,Desconocido,GUANACASTE,SANTA CRUZ,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-05,09:00:00 - 11:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,CANADA,ALAJUELA,ALAJUELA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-05,12:00:00 - 14:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-05,12:00:00 - 14:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,HOMBRE,VENEZUELA,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-05,00:00:00 - 02:59:59,VEHICULO,OTRO O INDETERMINADO [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,MORA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-02,21:00:00 - 23:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,MONTES DE OCA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-05,15:00:00 - 17:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,ESTADOS UNIDOS,PUNTARENAS,QUEPOS,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-05,15:00:00 - 17:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,ESTADOS UNIDOS,PUNTARENAS,QUEPOS,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-05,09:00:00 - 11:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,ESTADOS UNIDOS,GUANACASTE,LIBERIA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-01-30,15:00:00 - 17:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,SANTA CRUZ,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-04,18:00:00 - 20:59:59,VEHICULO,MICROBUS [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-05,15:00:00 - 17:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,ESTADOS UNIDOS,PUNTARENAS,MONTEVERDE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-05,15:00:00 - 17:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Adulto Mayor,HOMBRE,CHINA,PUNTARENAS,MONTEVERDE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-05,15:00:00 - 17:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Adulto Mayor,MUJER,CHINA,PUNTARENAS,MONTEVERDE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-06,06:00:00 - 08:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-04,09:00:00 - 11:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,CARRILLO,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-05,12:00:00 - 14:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,ESTADOS UNIDOS,GUANACASTE,SANTA CRUZ,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-05,15:00:00 - 17:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-05,12:00:00 - 14:59:59,VEHICULO,CARGA LIVIANA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUNTARENAS,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-06,15:00:00 - 17:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,MONTES DE OCA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-06,09:00:00 - 11:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,DESAMPARADOS,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-06,18:00:00 - 20:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-07,06:00:00 - 08:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,ITALIA,LIMON,TALAMANCA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-07,09:00:00 - 11:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-06,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,LIMON,LIMON,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-07,12:00:00 - 14:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,TIBAS,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-07,09:00:00 - 11:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-07,09:00:00 - 11:59:59,VEHICULO,CARGA LIVIANA/REPARTIDOR [VEHICULO],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-04,03:00:00 - 05:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-07,18:00:00 - 20:59:59,VEHICULO,CARGA LIVIANA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,SANTA CRUZ,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-08,06:00:00 - 08:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,CARTAGO,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-07,18:00:00 - 20:59:59,VEHICULO,CARGA LIVIANA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,SANTA CRUZ,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-07,21:00:00 - 23:59:59,VEHICULO,CARGA LIVIANA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,NICOYA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-07,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,CARTAGO,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-08,00:00:00 - 02:59:59,VEHICULO,CARGA LIVIANA [VEHICULO],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,NICOYA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-08,09:00:00 - 11:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,DESAMPARADOS,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-08,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,CARTAGO,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-08,09:00:00 - 11:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-08,09:00:00 - 11:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-07,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,FLORES,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-07,18:00:00 - 20:59:59,VEHICULO,OTRO O INDETERMINADO [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-07,21:00:00 - 23:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUNTARENAS,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-07,15:00:00 - 17:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,Desconocido,LIMON,TALAMANCA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-08,12:00:00 - 14:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Adulto Mayor,MUJER,COSTA RICA,SAN JOSE,DOTA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-08,12:00:00 - 14:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Menor de edad,HOMBRE,COSTA RICA,SAN JOSE,DOTA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-08,09:00:00 - 11:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-08,15:00:00 - 17:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,GOICOECHEA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-08,03:00:00 - 05:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,GOICOECHEA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-08,18:00:00 - 20:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,MUJER,VENEZUELA,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-05,21:00:00 - 23:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-01,09:00:00 - 11:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,ESCAZU,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-01,15:00:00 - 17:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-01,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,GOICOECHEA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-01,15:00:00 - 17:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-01-30,18:00:00 - 20:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,MONTES DE OCA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-09,21:00:00 - 23:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,MUJER,COSTA RICA,CARTAGO,LA UNION,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-07,00:00:00 - 02:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-01-29,03:00:00 - 05:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-08,03:00:00 - 05:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,LA UNION,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-10,12:00:00 - 14:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ATENAS,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-10,21:00:00 - 23:59:59,VEHICULO,MICROBUS [VEHICULO],Mayor de edad,HOMBRE,NICARAGUA,ALAJUELA,ALAJUELA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-09,21:00:00 - 23:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-10,12:00:00 - 14:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,UCRANIA,GUANACASTE,SANTA CRUZ,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-07,12:00:00 - 14:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,MUJER,COSTA RICA,CARTAGO,ALVARADO,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-11,09:00:00 - 11:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,ESCAZU,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-11,09:00:00 - 11:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Desconocido,MUJER,SUIZA,LIMON,POCOCI,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-11,09:00:00 - 11:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,GARABITO,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-11,12:00:00 - 14:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Desconocido,HOMBRE,Desconocido,PUNTARENAS,GARABITO,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-09,21:00:00 - 23:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SANTA ANA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-11,18:00:00 - 20:59:59,VEHICULO,MICROBUS [VEHICULO],Adulto Mayor,HOMBRE,COSTA RICA,CARTAGO,CARTAGO,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-04,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-11,21:00:00 - 23:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-11,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Desconocido,HOMBRE,Desconocido,GUANACASTE,SANTA CRUZ,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-11,15:00:00 - 17:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,CURRIDABAT,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-11,15:00:00 - 17:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,CURRIDABAT,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-11,15:00:00 - 17:59:59,VEHICULO,OTRO O INDETERMINADO [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,MONTES DE OCA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-11,06:00:00 - 08:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,ESTADOS UNIDOS,ALAJUELA,SAN CARLOS,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-11,06:00:00 - 08:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,ESTADOS UNIDOS,ALAJUELA,SAN CARLOS,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-11,06:00:00 - 08:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,ESTADOS UNIDOS,ALAJUELA,SAN CARLOS,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-11,18:00:00 - 20:59:59,VEHICULO,CARGA LIVIANA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,MORAVIA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-12,09:00:00 - 11:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,SANTA CRUZ,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-08,09:00:00 - 11:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-08,09:00:00 - 11:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-12,06:00:00 - 08:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-12,09:00:00 - 11:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,MUJER,COSTA RICA,HEREDIA,HEREDIA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-12,12:00:00 - 14:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-05,15:00:00 - 17:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Adulto Mayor,HOMBRE,COSTA RICA,GUANACASTE,SANTA CRUZ,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-12,12:00:00 - 14:59:59,VEHICULO,FURGON O CONTENEDOR [VEHICULO],Mayor de edad,HOMBRE,PANAMA,PUNTARENAS,CORREDORES,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-12,06:00:00 - 08:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-12,15:00:00 - 17:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-09,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,SANTA CRUZ,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-12,18:00:00 - 20:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,HEREDIA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-13,12:00:00 - 14:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,HOMBRE,ESTADOS UNIDOS,ALAJUELA,SAN CARLOS,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-13,12:00:00 - 14:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Desconocido,MUJER,ESTADOS UNIDOS,ALAJUELA,SAN CARLOS,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-07,18:00:00 - 20:59:59,VEHICULO,EQUIPO ESPECIAL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-13,15:00:00 - 17:59:59,VEHICULO,CARGA LIVIANA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,CARTAGO,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-13,12:00:00 - 14:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-13,00:00:00 - 02:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,VASQUEZ DE CORONADO,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-14,06:00:00 - 08:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,LIMON,POCOCI,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-14,06:00:00 - 08:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,Desconocido,LIMON,POCOCI,
TACHA DE VEHICULO,TACHA DE VEHICULO,2025-02-14,06:00:00 - 08:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,Desconocido,LIMON,POCOCI,
